0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.064
0.0,0.0,0.0,0.0,0.064,0.536
0.0,0.0,0.0,0.064,0.536,1.12
0.0,0.0,0.064,0.536,1.12,2.182
0.0,0.064,0.536,1.12,2.182,4.248
0.064,0.536,1.12,2.182,4.248,6.964
0.536,1.12,2.182,4.248,6.964,10.324
1.12,2.182,4.248,6.964,10.324,13.07
2.182,4.248,6.964,10.324,13.07,16.345
4.248,6.964,10.324,13.07,16.345,18.929
6.964,10.324,13.07,16.345,18.929,21.368
10.324,13.07,16.345,18.929,21.368,23.692
13.07,16.345,18.929,21.368,23.692,25.663
16.345,18.929,21.368,23.692,25.663,27.437
18.929,21.368,23.692,25.663,27.437,29.298
21.368,23.692,25.663,27.437,29.298,31.057
23.692,25.663,27.437,29.298,31.057,32.612
25.663,27.437,29.298,31.057,32.612,33.853
27.437,29.298,31.057,32.612,33.853,34.855
29.298,31.057,32.612,33.853,34.855,35.911
31.057,32.612,33.853,34.855,35.911,36.289
32.612,33.853,34.855,35.911,36.289,37.309
33.853,34.855,35.911,36.289,37.309,38.084
34.855,35.911,36.289,37.309,38.084,38.161
35.911,36.289,37.309,38.084,38.161,38.462
36.289,37.309,38.084,38.161,38.462,38.264
37.309,38.084,38.161,38.462,38.264,38.258
38.084,38.161,38.462,38.264,38.258,37.986
38.161,38.462,38.264,38.258,37.986,36.164
38.462,38.264,38.258,37.986,36.164,33.194
38.264,38.258,37.986,36.164,33.194,33.281
38.258,37.986,36.164,33.194,33.281,31.057
37.986,36.164,33.194,33.281,31.057,27.975
36.164,33.194,33.281,31.057,27.975,29.979
33.194,33.281,31.057,27.975,29.979,32.347
33.281,31.057,27.975,29.979,32.347,30.259
31.057,27.975,29.979,32.347,30.259,28.34
27.975,29.979,32.347,30.259,28.34,26.631
29.979,32.347,30.259,28.34,26.631,24.17
32.347,30.259,28.34,26.631,24.17,19.99
30.259,28.34,26.631,24.17,19.99,18.258
28.34,26.631,24.17,19.99,18.258,17.431
26.631,24.17,19.99,18.258,17.431,14.571
24.17,19.99,18.258,17.431,14.571,11.919
19.99,18.258,17.431,14.571,11.919,9.231
18.258,17.431,14.571,11.919,9.231,6.735
17.431,14.571,11.919,9.231,6.735,4.349
14.571,11.919,9.231,6.735,4.349,2.413
11.919,9.231,6.735,4.349,2.413,1.133
9.231,6.735,4.349,2.413,1.133,0.47
6.735,4.349,2.413,1.133,0.47,0.166
4.349,2.413,1.133,0.47,0.166,0.076
2.413,1.133,0.47,0.166,0.076,0.002
1.133,0.47,0.166,0.076,0.002,0.0
0.47,0.166,0.076,0.002,0.0,0.0
0.166,0.076,0.002,0.0,0.0,0.0
0.076,0.002,0.0,0.0,0.0,0.0
0.002,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.064
0.0,0.0,0.0,0.0,0.064,0.534
0.0,0.0,0.0,0.064,0.534,1.168
0.0,0.0,0.064,0.534,1.168,2.31
0.0,0.064,0.534,1.168,2.31,4.233
0.064,0.534,1.168,2.31,4.233,6.745
0.534,1.168,2.31,4.233,6.745,9.971
1.168,2.31,4.233,6.745,9.971,12.68
2.31,4.233,6.745,9.971,12.68,15.4
4.233,6.745,9.971,12.68,15.4,17.843
6.745,9.971,12.68,15.4,17.843,20.193
9.971,12.68,15.4,17.843,20.193,22.535
12.68,15.4,17.843,20.193,22.535,24.088
15.4,17.843,20.193,22.535,24.088,26.694
17.843,20.193,22.535,24.088,26.694,28.561
20.193,22.535,24.088,26.694,28.561,30.121
22.535,24.088,26.694,28.561,30.121,31.636
24.088,26.694,28.561,30.121,31.636,32.949
26.694,28.561,30.121,31.636,32.949,34.206
28.561,30.121,31.636,32.949,34.206,35.308
30.121,31.636,32.949,34.206,35.308,35.759
31.636,32.949,34.206,35.308,35.759,36.358
32.949,34.206,35.308,35.759,36.358,36.873
34.206,35.308,35.759,36.358,36.873,37.446
35.308,35.759,36.358,36.873,37.446,37.833
35.759,36.358,36.873,37.446,37.833,37.593
36.358,36.873,37.446,37.833,37.593,37.366
36.873,37.446,37.833,37.593,37.366,36.946
37.446,37.833,37.593,37.366,36.946,36.335
37.833,37.593,37.366,36.946,36.335,35.791
37.593,37.366,36.946,36.335,35.791,35.24
37.366,36.946,36.335,35.791,35.24,34.202
36.946,36.335,35.791,35.24,34.202,33.046
36.335,35.791,35.24,34.202,33.046,31.855
35.791,35.24,34.202,33.046,31.855,30.371
35.24,34.202,33.046,31.855,30.371,28.664
34.202,33.046,31.855,30.371,28.664,21.633
33.046,31.855,30.371,28.664,21.633,25.293
31.855,30.371,28.664,21.633,25.293,23.364
30.371,28.664,21.633,25.293,23.364,21.195
28.664,21.633,25.293,23.364,21.195,18.868
21.633,25.293,23.364,21.195,18.868,16.495
25.293,23.364,21.195,18.868,16.495,14.021
23.364,21.195,18.868,16.495,14.021,11.385
21.195,18.868,16.495,14.021,11.385,8.774
18.868,16.495,14.021,11.385,8.774,6.105
16.495,14.021,11.385,8.774,6.105,3.756
14.021,11.385,8.774,6.105,3.756,2.19
11.385,8.774,6.105,3.756,2.19,1.102
8.774,6.105,3.756,2.19,1.102,0.455
6.105,3.756,2.19,1.102,0.455,0.161
3.756,2.19,1.102,0.455,0.161,0.071
2.19,1.102,0.455,0.161,0.071,0.0
1.102,0.455,0.161,0.071,0.0,0.0
0.455,0.161,0.071,0.0,0.0,0.0
0.161,0.071,0.0,0.0,0.0,0.0
0.071,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.03
0.0,0.0,0.0,0.0,0.03,0.456
0.0,0.0,0.0,0.03,0.456,1.096
0.0,0.0,0.03,0.456,1.096,2.194
0.0,0.03,0.456,1.096,2.194,3.991
0.03,0.456,1.096,2.194,3.991,6.367
0.456,1.096,2.194,3.991,6.367,9.298
1.096,2.194,3.991,6.367,9.298,11.974
2.194,3.991,6.367,9.298,11.974,14.515
3.991,6.367,9.298,11.974,14.515,17.152
6.367,9.298,11.974,14.515,17.152,19.328
9.298,11.974,14.515,17.152,19.328,22.058
11.974,14.515,17.152,19.328,22.058,24.124
14.515,17.152,19.328,22.058,24.124,25.977
17.152,19.328,22.058,24.124,25.977,27.795
19.328,22.058,24.124,25.977,27.795,29.439
22.058,24.124,25.977,27.795,29.439,30.979
24.124,25.977,27.795,29.439,30.979,32.242
25.977,27.795,29.439,30.979,32.242,33.617
27.795,29.439,30.979,32.242,33.617,34.767
29.439,30.979,32.242,33.617,34.767,35.518
30.979,32.242,33.617,34.767,35.518,36.117
32.242,33.617,34.767,35.518,36.117,36.467
33.617,34.767,35.518,36.117,36.467,36.718
34.767,35.518,36.117,36.467,36.718,36.77
35.518,36.117,36.467,36.718,36.77,36.721
36.117,36.467,36.718,36.77,36.721,36.632
36.467,36.718,36.77,36.721,36.632,36.609
36.718,36.77,36.721,36.632,36.609,36.375
36.77,36.721,36.632,36.609,36.375,35.502
36.721,36.632,36.609,36.375,35.502,34.944
36.632,36.609,36.375,35.502,34.944,33.978
36.609,36.375,35.502,34.944,33.978,33.091
36.375,35.502,34.944,33.978,33.091,31.693
35.502,34.944,33.978,33.091,31.693,30.169
34.944,33.978,33.091,31.693,30.169,28.444
33.978,33.091,31.693,30.169,28.444,26.591
33.091,31.693,30.169,28.444,26.591,25.097
31.693,30.169,28.444,26.591,25.097,22.967
30.169,28.444,26.591,25.097,22.967,20.852
28.444,26.591,25.097,22.967,20.852,18.694
26.591,25.097,22.967,20.852,18.694,16.344
25.097,22.967,20.852,18.694,16.344,13.868
22.967,20.852,18.694,16.344,13.868,11.305
20.852,18.694,16.344,13.868,11.305,8.725
18.694,16.344,13.868,11.305,8.725,6.251
16.344,13.868,11.305,8.725,6.251,3.963
13.868,11.305,8.725,6.251,3.963,2.151
11.305,8.725,6.251,3.963,2.151,0.974
8.725,6.251,3.963,2.151,0.974,0.39
6.251,3.963,2.151,0.974,0.39,0.147
3.963,2.151,0.974,0.39,0.147,0.063
2.151,0.974,0.39,0.147,0.063,0.0
0.974,0.39,0.147,0.063,0.0,0.0
0.39,0.147,0.063,0.0,0.0,0.0
0.147,0.063,0.0,0.0,0.0,0.0
0.063,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.029
0.0,0.0,0.0,0.0,0.029,0.477
0.0,0.0,0.0,0.029,0.477,1.055
0.0,0.0,0.029,0.477,1.055,2.181
0.0,0.029,0.477,1.055,2.181,3.69
0.029,0.477,1.055,2.181,3.69,5.881
0.477,1.055,2.181,3.69,5.881,8.567
1.055,2.181,3.69,5.881,8.567,11.524
2.181,3.69,5.881,8.567,11.524,14.052
3.69,5.881,8.567,11.524,14.052,16.493
5.881,8.567,11.524,14.052,16.493,18.701
8.567,11.524,14.052,16.493,18.701,20.594
11.524,14.052,16.493,18.701,20.594,22.579
14.052,16.493,18.701,20.594,22.579,24.285
16.493,18.701,20.594,22.579,24.285,26.383
18.701,20.594,22.579,24.285,26.383,28.229
20.594,22.579,24.285,26.383,28.229,29.564
22.579,24.285,26.383,28.229,29.564,30.672
24.285,26.383,28.229,29.564,30.672,31.778
26.383,28.229,29.564,30.672,31.778,32.832
28.229,29.564,30.672,31.778,32.832,33.979
29.564,30.672,31.778,32.832,33.979,33.962
30.672,31.778,32.832,33.979,33.962,34.628
31.778,32.832,33.979,33.962,34.628,35.484
32.832,33.979,33.962,34.628,35.484,35.497
33.979,33.962,34.628,35.484,35.497,35.287
33.962,34.628,35.484,35.497,35.287,34.845
34.628,35.484,35.497,35.287,34.845,34.864
35.484,35.497,35.287,34.845,34.864,34.043
35.497,35.287,34.845,34.864,34.043,33.584
35.287,34.845,34.864,34.043,33.584,33.055
34.845,34.864,34.043,33.584,33.055,32.046
34.864,34.043,33.584,33.055,32.046,30.998
34.043,33.584,33.055,32.046,30.998,30.226
33.584,33.055,32.046,30.998,30.226,28.829
33.055,32.046,30.998,30.226,28.829,27.347
32.046,30.998,30.226,28.829,27.347,25.701
30.998,30.226,28.829,27.347,25.701,23.875
30.226,28.829,27.347,25.701,23.875,21.891
28.829,27.347,25.701,23.875,21.891,19.807
27.347,25.701,23.875,21.891,19.807,17.513
25.701,23.875,21.891,19.807,17.513,14.988
23.875,21.891,19.807,17.513,14.988,12.557
21.891,19.807,17.513,14.988,12.557,9.881
19.807,17.513,14.988,12.557,9.881,7.229
17.513,14.988,12.557,9.881,7.229,4.938
14.988,12.557,9.881,7.229,4.938,3.122
12.557,9.881,7.229,4.938,3.122,1.735
9.881,7.229,4.938,3.122,1.735,0.811
7.229,4.938,3.122,1.735,0.811,0.317
4.938,3.122,1.735,0.811,0.317,0.123
3.122,1.735,0.811,0.317,0.123,0.047
1.735,0.811,0.317,0.123,0.047,0.0
0.811,0.317,0.123,0.047,0.0,0.0
0.317,0.123,0.047,0.0,0.0,0.0
0.123,0.047,0.0,0.0,0.0,0.0
0.047,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.37
0.0,0.0,0.0,0.0,0.37,1.0
0.0,0.0,0.0,0.37,1.0,1.989
0.0,0.0,0.37,1.0,1.989,3.429
0.0,0.37,1.0,1.989,3.429,5.349
0.37,1.0,1.989,3.429,5.349,8.074
1.0,1.989,3.429,5.349,8.074,10.721
1.989,3.429,5.349,8.074,10.721,13.202
3.429,5.349,8.074,10.721,13.202,15.58
5.349,8.074,10.721,13.202,15.58,17.877
8.074,10.721,13.202,15.58,17.877,19.991
10.721,13.202,15.58,17.877,19.991,21.959
13.202,15.58,17.877,19.991,21.959,23.813
15.58,17.877,19.991,21.959,23.813,25.474
17.877,19.991,21.959,23.813,25.474,27.366
19.991,21.959,23.813,25.474,27.366,29.064
21.959,23.813,25.474,27.366,29.064,30.55
23.813,25.474,27.366,29.064,30.55,31.478
25.474,27.366,29.064,30.55,31.478,32.406
27.366,29.064,30.55,31.478,32.406,33.432
29.064,30.55,31.478,32.406,33.432,33.764
30.55,31.478,32.406,33.432,33.764,34.234
31.478,32.406,33.432,33.764,34.234,35.014
32.406,33.432,33.764,34.234,35.014,35.652
33.432,33.764,34.234,35.014,35.652,35.483
33.764,34.234,35.014,35.652,35.483,35.069
34.234,35.014,35.652,35.483,35.069,34.782
35.014,35.652,35.483,35.069,34.782,34.379
35.652,35.483,35.069,34.782,34.379,34.096
35.483,35.069,34.782,34.379,34.096,32.878
35.069,34.782,34.379,34.096,32.878,31.823
34.782,34.379,34.096,32.878,31.823,30.973
34.379,34.096,32.878,31.823,30.973,29.528
34.096,32.878,31.823,30.973,29.528,28.028
32.878,31.823,30.973,29.528,28.028,26.255
31.823,30.973,29.528,28.028,26.255,24.594
30.973,29.528,28.028,26.255,24.594,22.432
29.528,28.028,26.255,24.594,22.432,20.846
28.028,26.255,24.594,22.432,20.846,18.192
26.255,24.594,22.432,20.846,18.192,15.88
24.594,22.432,20.846,18.192,15.88,13.818
22.432,20.846,18.192,15.88,13.818,11.441
20.846,18.192,15.88,13.818,11.441,9.094
18.192,15.88,13.818,11.441,9.094,6.913
15.88,13.818,11.441,9.094,6.913,3.417
13.818,11.441,9.094,6.913,3.417,2.23
11.441,9.094,6.913,3.417,2.23,1.198
9.094,6.913,3.417,2.23,1.198,0.819
6.913,3.417,2.23,1.198,0.819,0.254
3.417,2.23,1.198,0.819,0.254,0.095
2.23,1.198,0.819,0.254,0.095,0.025
1.198,0.819,0.254,0.095,0.025,0.0
0.819,0.254,0.095,0.025,0.0,0.0
0.254,0.095,0.025,0.0,0.0,0.0
0.095,0.025,0.0,0.0,0.0,0.0
0.025,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.191
0.0,0.0,0.0,0.0,0.191,0.627
0.0,0.0,0.0,0.191,0.627,1.684
0.0,0.0,0.191,0.627,1.684,2.591
0.0,0.191,0.627,1.684,2.591,4.617
0.191,0.627,1.684,2.591,4.617,6.792
0.627,1.684,2.591,4.617,6.792,8.83
1.684,2.591,4.617,6.792,8.83,11.147
2.591,4.617,6.792,8.83,11.147,13.578
4.617,6.792,8.83,11.147,13.578,15.945
6.792,8.83,11.147,13.578,15.945,18.083
8.83,11.147,13.578,15.945,18.083,20.206
11.147,13.578,15.945,18.083,20.206,22.0
13.578,15.945,18.083,20.206,22.0,23.448
15.945,18.083,20.206,22.0,23.448,24.071
18.083,20.206,22.0,23.448,24.071,26.54
20.206,22.0,23.448,24.071,26.54,25.408
22.0,23.448,24.071,26.54,25.408,25.202
23.448,24.071,26.54,25.408,25.202,27.872
24.071,26.54,25.408,25.202,27.872,25.841
26.54,25.408,25.202,27.872,25.841,27.804
25.408,25.202,27.872,25.841,27.804,29.65
25.202,27.872,25.841,27.804,29.65,31.694
27.872,25.841,27.804,29.65,31.694,31.545
25.841,27.804,29.65,31.694,31.545,31.5
27.804,29.65,31.694,31.545,31.5,30.883
29.65,31.694,31.545,31.5,30.883,29.66
31.694,31.545,31.5,30.883,29.66,28.338
31.545,31.5,30.883,29.66,28.338,28.082
31.5,30.883,29.66,28.338,28.082,27.328
30.883,29.66,28.338,28.082,27.328,24.929
29.66,28.338,28.082,27.328,24.929,22.792
28.338,28.082,27.328,24.929,22.792,20.974
28.082,27.328,24.929,22.792,20.974,20.476
27.328,24.929,22.792,20.974,20.476,20.649
24.929,22.792,20.974,20.476,20.649,17.071
22.792,20.974,20.476,20.649,17.071,14.143
20.974,20.476,20.649,17.071,14.143,12.186
20.476,20.649,17.071,14.143,12.186,10.7
20.649,17.071,14.143,12.186,10.7,9.932
17.071,14.143,12.186,10.7,9.932,7.83
14.143,12.186,10.7,9.932,7.83,6.323
12.186,10.7,9.932,7.83,6.323,5.128
10.7,9.932,7.83,6.323,5.128,3.625
9.932,7.83,6.323,5.128,3.625,2.885
7.83,6.323,5.128,3.625,2.885,1.776
6.323,5.128,3.625,2.885,1.776,1.252
5.128,3.625,2.885,1.776,1.252,0.553
3.625,2.885,1.776,1.252,0.553,0.183
2.885,1.776,1.252,0.553,0.183,0.093
1.776,1.252,0.553,0.183,0.093,0.02
1.252,0.553,0.183,0.093,0.02,0.0
0.553,0.183,0.093,0.02,0.0,0.0
0.183,0.093,0.02,0.0,0.0,0.0
0.093,0.02,0.0,0.0,0.0,0.0
0.02,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
