time,power,generation
45082.3125,11.293,23.1
45082.32292,13.951,22.8
45082.33333,13.951,12.4
45082.34375,13.951,65.4
45082.35417,13.951,43.6
45082.36458,13.951,39.018
45082.375,13.951,58.527
45082.38542,13.951,11.2
45082.39583,13.951,16.8
45082.40625,13.951,16.8
45082.41667,13.951,16.8
45082.42708,13.951,16.8
45082.4375,13.951,16.8
45082.44792,13.951,11.2
45082.45833,13.951,2.4
45082.46875,13.951,2.4
45082.47917,13.951,15.46
45082.48958,13.951,23.19
45082.5,13.951,23.19
45082.51042,13.951,23.19
45082.52083,13.951,7.73
45082.53125,13.951,24.9
45082.54167,13.951,16.6
45082.55208,13.951,22.95
45082.5625,13.951,22.95
45082.57292,13.951,22.95
45082.58333,13.951,22.95
45082.59375,13.951,22.95
45082.60417,13.951,22.95
45082.61458,13.951,22.95
45082.625,13.951,22.95
45082.63542,13.951,22.95
45082.64583,13.951,22.95
45082.65625,13.951,22.95
45082.66667,13.951,22.95
45082.67708,13.951,22.95
45082.6875,13.951,22.95
45082.69792,12.668,276.6
45082.70833,8.921,2.3
45082.71875,7.189,1.8
45082.72917,5.55,1.4
45082.73958,4.079,1
45082.75,2.931,0.8
45082.76042,2.196,0.5
45082.77083,1.671,0.5
45082.78125,1.141,0.2
45082.79167,0.699,0.2
45082.80208,0.338,0.1
45082.8125,0.157,0
45082.82292,0.093,0.1
45082.83333,0.014,0
45082.84375,0,0
45082.85417,0,0
45082.86458,0,0
45082.875,0,0
45082.88542,0,0
45082.89583,0,0
45082.90625,0,0
45082.91667,0,0
45082.92708,0,0
45082.9375,0,0
45082.94792,0,0
45082.95833,0,0
45082.96875,0,0
45082.97917,0,0
45082.98958,0,0
45083,0,0
45083.01042,0,0
45083.02083,0,0
45083.03125,0,0
45083.04167,0,0
45083.05208,0,0
45083.0625,0,0
45083.07292,0,0
45083.08333,0,0
45083.09375,0,0
45083.10417,0,0
45083.11458,0,0
45083.125,0,0
45083.13542,0,0
45083.14583,0,0
45083.15625,0,0
45083.16667,0,0
45083.17708,0,0
45083.1875,0,0
45083.19792,0.096,0
45083.20833,0.564,0
45083.21875,0.909,0.2
45083.22917,1.215,0.4
45083.23958,1.562,0.3
45083.25,2.213,0.6
45083.26042,3.497,0.9
45083.27083,5.248,1.3
45083.28125,7.314,1.9
45083.29167,9.407,2.3
45083.30208,11.65,3
45083.3125,13.928,3.5
45083.32292,16.229,4.1
45083.33333,18.204,4.6
45083.34375,20.235,5.1
45083.35417,22.172,5.6
45083.36458,24.169,6.1
45083.375,25.822,6.5
45083.38542,27.271,6.9
45083.39583,28.746,7.3
45083.40625,29.904,7.5
45083.41667,30.982,7.9
45083.42708,31.961,8
45083.4375,32.619,8.3
45083.44792,33.562,8.4
45083.45833,34.238,8.7
45083.46875,34.463,8.7
45083.47917,34.479,8.7
45083.48958,34.732,8.7
45083.5,35.184,8.9
45083.51042,34.774,8.8
45083.52083,34.482,8.7
45083.53125,34.025,8.6
45083.54167,33.42,8.4
45083.55208,32.817,8.3
45083.5625,32.134,8.1
45083.57292,31.307,7.9
45083.58333,30.127,7.7
45083.59375,28.836,7.2
45083.60417,27.779,7
45083.61458,26.545,6.7
45083.625,24.87,6.3
45083.63542,23.145,5.9
45083.64583,21.407,5.4
45083.65625,19.736,5
45083.66667,17.808,4.5
45083.67708,15.918,4
45083.6875,13.899,3.5
45083.69792,11.812,3
45083.70833,9.616,2.4
45083.71875,7.581,1.9
45083.72917,5.663,1.5
45083.73958,3.985,1
45083.75,2.69,0.6
45083.76042,1.868,0.5
45083.77083,1.415,0.4
45083.78125,1.09,0.2
45083.79167,0.701,0.2
45083.80208,0.349,0.1
45083.8125,0.145,0
45083.82292,0.082,0.1
45083.83333,0.011,0
45083.84375,0,0
45083.85417,0,0
45083.86458,0,0
45083.875,0,0
45083.88542,0,0
45083.89583,0,0
45083.90625,0,0
45083.91667,0,0
45083.92708,0,0
45083.9375,0,0
45083.94792,0,0
45083.95833,0,0
45083.96875,0,0
45083.97917,0,0
45083.98958,0,0
45084,0,0
45084.01042,0,0
45084.02083,0,0
45084.03125,0,0
45084.04167,0,0
45084.05208,0,0
45084.0625,0,0
45084.07292,0,0
45084.08333,0,0
45084.09375,0,0
45084.10417,0,0
45084.11458,0,0
45084.125,0,0
45084.13542,0,0
45084.14583,0,0
45084.15625,0,0
45084.16667,0,0
45084.17708,0,0
45084.1875,0,0
45084.19792,0.037,0
45084.20833,0.544,0
45084.21875,0.912,0.2
45084.22917,1.255,0.3
45084.23958,1.717,0.5
45084.25,2.416,0.6
45084.26042,3.429,0.9
45084.27083,5.116,1.2
45084.28125,6.845,1.8
45084.29167,8.771,2.2
45084.30208,10.887,2.8
45084.3125,12.993,3.3
45084.32292,15.056,3.7
45084.33333,16.992,4.3
45084.34375,18.722,4.8
45084.35417,20.698,5.2
45084.36458,22.218,5.6
45084.375,23.5,5.9
45084.38542,25.188,6.4
45084.39583,26.502,6.7
45084.40625,27.268,6.9
45084.41667,28.315,7.1
45084.42708,29.146,7.4
45084.4375,29.808,7.5
45084.44792,30.319,7.7
45084.45833,30.767,7.7
45084.46875,31.395,8
45084.47917,30.81,7.7
45084.48958,32.42,8.2
45084.5,32.831,8.3
45084.51042,32.723,8.3
45084.52083,32.035,8.1
45084.53125,32.599,8.2
45084.54167,32.449,8.2
45084.55208,31.911,8
45084.5625,31.056,7.9
45084.57292,29.901,7.5
45084.58333,29.716,7.5
45084.59375,26.009,6.5
45084.60417,27.769,7
45084.61458,23.975,6
45084.625,23.453,6
45084.63542,7.358,1.8
45084.64583,1.432,0.3
45084.65625,0.816,0.2
45084.66667,0.779,0.2
45084.67708,4.117,1.1
45084.6875,2.89,0.7
45084.69792,1.909,0.5
45084.70833,4.431,1.1
45084.71875,6.747,1.7
45084.72917,3.64,0.9
45084.73958,2.306,0.6
45084.75,2.347,0.6
45084.76042,2.751,0.7
45084.77083,2.306,0.6
45084.78125,1.496,0.3
45084.79167,0.899,0.3
45084.80208,0.316,0
45084.8125,0.135,0.1
45084.82292,0.084,0
45084.83333,0.019,0
45084.84375,0,0
45084.85417,0,0
45084.86458,0,0
45084.875,0,0
45084.88542,0,0
45084.89583,0,0
45084.90625,0,0
45084.91667,0,0
45084.92708,0,0
45084.9375,0,0
45084.94792,0,0
45084.95833,0,0
45084.96875,0,0
45084.97917,0,0
45084.98958,0,0
45085,0,0
45085.01042,0,0
45085.02083,0,0
45085.03125,0,0
45085.04167,0,0
45085.05208,0,0
45085.0625,0,0
45085.07292,0,0
45085.08333,0,0
45085.09375,0,0
45085.10417,0,0
45085.11458,0,0
45085.125,0,0
45085.13542,0,0
45085.14583,0,0
45085.15625,0,0
45085.16667,0,0
45085.17708,0,0
45085.1875,0,0
45085.19792,0.133,0
45085.20833,0.577,0
45085.21875,0.978,0.3
45085.22917,1.362,0.3
45085.23958,1.739,0.5
45085.25,2.434,0.6
45085.26042,3.477,0.8
45085.27083,5.053,1.3
45085.28125,6.829,1.8
45085.29167,9.055,2.2
45085.30208,11.315,2.9
45085.3125,13.443,3.4
45085.32292,15.674,3.9
45085.33333,17.672,4.5
45085.34375,19.716,5
45085.35417,21.539,5.4
45085.36458,23.271,5.9
45085.375,23.563,6.1
45085.38542,23.137,5.7
45085.39583,22.251,5.7
45085.40625,28.945,7
45085.41667,29.326,7.3
45085.42708,28.052,6.8
45085.4375,32.409,8.1
45085.44792,32.841,8.3
45085.45833,33.383,8.4
45085.46875,33.621,8.5
45085.47917,33.544,8.4
45085.48958,33.987,8.6
45085.5,33.936,8.6
45085.51042,33.92,8.6
45085.52083,33.684,8.5
45085.53125,33.361,8.4
45085.54167,32.966,8.3
45085.55208,31.099,7.8
45085.5625,30.387,7.6
45085.57292,28.807,7.1
45085.58333,22.078,5.5
45085.59375,22.056,5.3
45085.60417,25.47,6.3
45085.61458,26.008,6.6
45085.625,25.186,6.4
45085.63542,23.315,5.9
45085.64583,21.559,5.5
45085.65625,19.596,4.9
45085.66667,16.038,4.3
45085.67708,13.49,3.4
45085.6875,14.023,3.5
45085.69792,12.085,3.1
45085.70833,9.618,2.4
45085.71875,7.668,1.9
45085.72917,5.812,1.5
45085.73958,3.978,1
45085.75,2.721,0.7
45085.76042,1.924,0.5
45085.77083,1.472,0.4
45085.78125,1.094,0.2
45085.79167,0.746,0.2
45085.80208,0.364,0.1
45085.8125,0.143,0.1
45085.82292,0.087,0
45085.83333,0.023,0
45085.84375,0,0
45085.85417,0,0
45085.86458,0,0
45085.875,0,0
45085.88542,0,0
45085.89583,0,0
45085.90625,0,0
45085.91667,0,0
45085.92708,0,0
45085.9375,0,0
45085.94792,0,0
45085.95833,0,0
45085.96875,0,0
45085.97917,0,0
45085.98958,0,0
45086,0,0
45086.01042,0,0
45086.02083,0,0
45086.03125,0,0
45086.04167,0,0
45086.05208,0,0
45086.0625,0,0
45086.07292,0,0
45086.08333,0,0
45086.09375,0,0
45086.10417,0,0
45086.11458,0,0
45086.125,0,0
45086.13542,0,0
45086.14583,0,0
45086.15625,0,0
45086.16667,0,0
45086.17708,0,0
45086.1875,0,0
45086.19792,0.15,0
45086.20833,0.596,0
45086.21875,0.893,0.3
45086.22917,1.047,0.2
45086.23958,1.418,0.4
45086.25,2.077,0.5
45086.26042,3.363,0.9
45086.27083,5.139,1.3
45086.28125,7.082,1.7
45086.29167,9.223,2.4
45086.30208,11.506,2.9
45086.3125,13.707,3.4
45086.32292,15.789,4
45086.33333,17.742,4.5
45086.34375,19.847,5
45086.35417,21.789,5.5
45086.36458,23.649,6
45086.375,25.184,6.4
45086.38542,26.833,6.7
45086.39583,28.302,7.2
45086.40625,29.664,7.5
45086.41667,30.722,7.7
45086.42708,32.097,8.2
45086.4375,32.876,8.2
45086.44792,33.46,8.5
45086.45833,33.937,8.6
45086.46875,34.479,8.6
45086.47917,34.655,8.8
45086.48958,34.708,8.8
45086.5,34.25,8.6
45086.51042,34.356,8.7
45086.52083,34.467,8.7
45086.53125,34.316,8.7
45086.54167,33.905,8.5
45086.55208,33.364,8.4
45086.5625,32.46,8.2
45086.57292,31.723,8.1
45086.58333,30.206,7.6
45086.59375,29.993,7.6
45086.60417,29.342,7.4
45086.61458,26.914,6.8
45086.625,25.603,6.5
45086.63542,24.09,6.1
45086.64583,21.913,5.4
45086.65625,20.093,5.2
45086.66667,17.525,4.4
45086.67708,16.294,4.1
45086.6875,14.492,3.7
45086.69792,12.22,3.1
45086.70833,10.075,2.5
45086.71875,7.746,2
45086.72917,5.897,1.4
45086.73958,4.037,1.1
45086.75,2.692,0.6
45086.76042,1.79,0.5
45086.77083,1.352,0.3
45086.78125,1.043,0.3
45086.79167,0.82,0.2
45086.80208,0.444,0.1
45086.8125,0.17,0.1
45086.82292,0.087,0
45086.83333,0.021,0
45086.84375,0,0
45086.85417,0,0
45086.86458,0,0
45086.875,0,0
45086.88542,0,0
45086.89583,0,0
45086.90625,0,0
45086.91667,0,0
45086.92708,0,0
45086.9375,0,0
45086.94792,0,0
45086.95833,0,0
45086.96875,0,0
45086.97917,0,0
45086.98958,0,0
45087,0,0
45087.01042,0,0
45087.02083,0,0
45087.03125,0,0
45087.04167,0,0
45087.05208,0,0
45087.0625,0,0
45087.07292,0,0
45087.08333,0,0
45087.09375,0,0
45087.10417,0,0
45087.11458,0,0
45087.125,0,0
45087.13542,0,0
45087.14583,0,0
45087.15625,0,0
45087.16667,0,0
45087.17708,0,0
45087.1875,0,0
45087.19792,0.05,0
45087.20833,0.518,0
45087.21875,0.844,0.2
45087.22917,1.184,0.3
45087.23958,1.531,0.4
45087.25,2.222,0.6
45087.26042,3.36,0.8
45087.27083,5.045,1.3
45087.28125,6.898,1.7
45087.29167,8.963,2.3
45087.30208,11.16,2.8
45087.3125,13.364,3.4
45087.32292,15.449,3.9
45087.33333,17.401,4.4
45087.34375,19.377,4.9
45087.35417,21.354,5.3
45087.36458,23.036,5.9
45087.375,25.021,6.3
45087.38542,26.583,6.7
45087.39583,28.064,7.1
45087.40625,29.586,7.5
45087.41667,30.789,7.7
45087.42708,31.811,8
45087.4375,32.77,8.3
45087.44792,33.769,8.6
45087.45833,33.894,8.5
45087.46875,34.758,8.8
45087.47917,34.895,8.8
45087.48958,35.1,8.9
45087.5,35.048,8.8
45087.51042,35.215,8.9
45087.52083,34.99,8.9
45087.53125,34.584,8.7
45087.54167,34.151,8.6
45087.55208,33.653,8.5
45087.5625,33.088,8.4
45087.57292,31.915,8
45087.58333,31.233,7.9
45087.59375,29.105,7.1
45087.60417,29.417,7.4
45087.61458,26.327,6.7
45087.625,18.529,4.6
45087.63542,17.977,4.6
45087.64583,21.959,5.4
45087.65625,12.103,3.5
45087.66667,9.798,2.7
45087.67708,14.432,3.5
45087.6875,3.296,0.8
45087.69792,5.052,1.3
45087.70833,13.153,3.3
45087.71875,8.569,2.2
45087.72917,7.268,1.8
45087.73958,4.486,1.2
45087.75,2.764,0.7
45087.76042,1.76,0.4
45087.77083,1.327,0.3
45087.78125,1.021,0.3
45087.79167,0.652,0.2
45087.80208,0.445,0.1
45087.8125,0.236,0
45087.82292,0.095,0.1
45087.83333,0.028,0
45087.84375,0,0
45087.85417,0,0
45087.86458,0,0
45087.875,0,0
45087.88542,0,0
45087.89583,0,0
45087.90625,0,0
45087.91667,0,0
45087.92708,0,0
45087.9375,0,0
45087.94792,0,0
45087.95833,0,0
45087.96875,0,0
45087.97917,0,0
45087.98958,0,0
45088,0,0
45088.01042,0,0
45088.02083,0,0
45088.03125,0,0
45088.04167,0,0
45088.05208,0,0
45088.0625,0,0
45088.07292,0,0
45088.08333,0,0
45088.09375,0,0
45088.10417,0,0
45088.11458,0,0
45088.125,0,0
45088.13542,0,0
45088.14583,0,0
45088.15625,0,0
45088.16667,0,0
45088.17708,0,0
45088.1875,0,0
45088.19792,0,0
45088.20833,0.275,0
45088.21875,0.817,0.1
45088.22917,1.383,0.4
45088.23958,2.103,0.5
45088.25,2.391,0.6
45088.26042,3.424,0.9
45088.27083,4.396,1.1
45088.28125,6.975,1.8
45088.29167,9.758,2.4
45088.30208,10.959,2.7
45088.3125,12.927,3.2
45088.32292,14.992,3.8
45088.33333,16.942,4.3
45088.34375,19.047,4.8
45088.35417,21.039,5.3
45088.36458,22.256,5.6
45088.375,24.105,6.1
45088.38542,25.349,6.4
45088.39583,26.678,6.7
45088.40625,27.932,7.1
45088.41667,28.881,7.3
45088.42708,30.037,7.6
45088.4375,30.682,7.7
45088.44792,31.486,8
45088.45833,31.931,8
45088.46875,32.065,8.1
45088.47917,32.846,8.3
45088.48958,33.413,8.5
45088.5,32.892,8.2
45088.51042,32.996,8.4
45088.52083,33.27,8.4
45088.53125,31.978,8.1
45088.54167,32.231,8.2
45088.55208,31.916,8
45088.5625,29.34,7.4
45088.57292,26.629,6.6
45088.58333,28.228,6.9
45088.59375,28.232,7.2
45088.60417,27.098,6.8
45088.61458,25.975,6.5
45088.625,24.959,6.2
45088.63542,22.443,5.7
45088.64583,20.629,5.2
45088.65625,18.783,4.7
45088.66667,15.413,4
45088.67708,13.563,3.6
45088.6875,13.77,3.4
45088.69792,11.514,2.9
45088.70833,9.207,2.4
45088.71875,7.39,1.8
45088.72917,5.658,1.5
45088.73958,4.241,1
45088.75,2.461,0.6
45088.76042,0.502,0.2
45088.77083,3.408,0.8
45088.78125,6.231,1.6
45088.79167,2.02,0.5
45088.80208,0.566,0.2
45088.8125,0.18,0
45088.82292,0.095,0
45088.83333,0.028,0
45088.84375,0,0
45088.85417,0,0
45088.86458,0,0
45088.875,0,0
45088.88542,0,0
45088.89583,0,0
45088.90625,0,0
45088.91667,0,0
45088.92708,0,0
45088.9375,0,0
45088.94792,0,0
45088.95833,0,0
45088.96875,0,0
45088.97917,0,0
45088.98958,0,0
45089,0,0
45089.01042,0,0
45089.02083,0,0
45089.03125,0,0
45089.04167,0,0
45089.05208,0,0
45089.0625,0,0
45089.07292,0,0
45089.08333,0,0
45089.09375,0,0
45089.10417,0,0
45089.11458,0,0
45089.125,0,0
45089.13542,0,0
45089.14583,0,0
45089.15625,0,0
45089.16667,0,0
45089.17708,0,0
45089.1875,0,0
45089.19792,0,0
45089.20833,0,0
45089.21875,0,0
45089.22917,0.301,0
45089.23958,0.694,0.1
45089.25,1.234,0.3
45089.26042,3.258,0.8
45089.27083,3.793,1
45089.28125,7.065,1.8
45089.29167,9.421,2.4
45089.30208,11.713,2.9
45089.3125,13.672,3.4
45089.32292,15.986,4.1
45089.33333,18.172,4.5
45089.34375,20.113,5.1
45089.35417,21.382,5.4
45089.36458,23.155,5.9
45089.375,25.009,6.3
45089.38542,26.943,6.8
45089.39583,27.955,7.1
45089.40625,29.152,7.3
45089.41667,30.729,7.8
45089.42708,31.518,7.9
45089.4375,32.411,8.2
45089.44792,32.582,8.2
45089.45833,33.562,8.5
45089.46875,34.435,8.7
45089.47917,37.421,9.5
45089.48958,19.413,4.7
45089.5,34.518,8.8
45089.51042,34.6,8.8
45089.52083,30.88,7.9
45089.53125,34.708,8.6
45089.54167,34.886,8.9
45089.55208,34.113,8.6
45089.5625,29.587,7.6
45089.57292,30.344,7.7
45089.58333,31.824,8
45089.59375,22.276,5.9
45089.60417,22.707,5.8
45089.61458,28.691,7.3
45089.625,21.097,5.3
45089.63542,25.175,6.3
45089.64583,21.115,5.2
45089.65625,21.441,5.5
45089.66667,18.981,4.8
45089.67708,17.673,4.5
45089.6875,16.25,4.1
45089.69792,11.708,2.9
45089.70833,12.393,3.2
45089.71875,6.293,1.6
45089.72917,3.056,0.8
45089.73958,1.551,0.4
45089.75,2.067,0.5
45089.76042,2.208,0.5
45089.77083,1.851,0.5
45089.78125,1.885,0.5
45089.79167,1.043,0.2
45089.80208,0.286,0.1
45089.8125,0.123,0
45089.82292,0.081,0.1
45089.83333,0.01,0
45089.84375,0,0
45089.85417,0,0
45089.86458,0,0
45089.875,0,0
45089.88542,0,0
45089.89583,0,0
45089.90625,0,0
45089.91667,0,0
45089.92708,0,0
45089.9375,0,0
45089.94792,0,0
45089.95833,0,0
45089.96875,0,0
45089.97917,0,0
45089.98958,0,0
45090,0,0
45090.01042,0,0
45090.02083,0,0
45090.03125,0,0
45090.04167,0,0
45090.05208,0,0
45090.0625,0,0
45090.07292,0,0
45090.08333,0,0
45090.09375,0,0
45090.10417,0,0
45090.11458,0,0
45090.125,0,0
45090.13542,0,0
45090.14583,0,0
45090.15625,0,0
45090.16667,0,0
45090.17708,0,0
45090.1875,0,0
45090.19792,0.134,0
45090.20833,0.572,0
45090.21875,0.927,0.3
45090.22917,1.31,0.3
45090.23958,1.655,0.4
45090.25,2.237,0.6
45090.26042,3.454,0.9
45090.27083,5.221,1.3
45090.28125,7.237,1.8
45090.29167,9.325,2.4
45090.30208,11.609,2.9
45090.3125,13.853,3.5
45090.32292,15.898,4
45090.33333,17.915,4.5
45090.34375,19.571,4.9
45090.35417,21.383,5.5
45090.36458,23.431,5.9
45090.375,24.908,6.2
45090.38542,25.707,6.6
45090.39583,27.674,7
45090.40625,28.651,7.2
45090.41667,30.137,7.6
45090.42708,31.154,7.9
45090.4375,31.942,8
45090.44792,32.154,8.1
45090.45833,33.938,8.6
45090.46875,34.198,8.6
45090.47917,34.259,8.7
45090.48958,34.566,8.7
45090.5,34.395,8.7
45090.51042,34.717,8.8
45090.52083,34.296,8.6
45090.53125,32.678,8.2
45090.54167,34.212,8.7
45090.55208,33.308,8.3
45090.5625,31.554,7.8
45090.57292,31.496,8
45090.58333,30.626,7.8
45090.59375,29.166,7.2
45090.60417,27.602,6.9
45090.61458,26.545,6.8
45090.625,25.275,6.4
45090.63542,23.701,5.9
45090.64583,21.93,5.6
45090.65625,20.056,5
45090.66667,18.32,4.6
45090.67708,16.533,4.2
45090.6875,14.417,3.7
45090.69792,12.285,3.1
45090.70833,10.248,2.6
45090.71875,8.079,2
45090.72917,6.068,1.5
45090.73958,4.285,1.1
45090.75,2.826,0.7
45090.76042,1.889,0.5
45090.77083,1.397,0.4
45090.78125,0.971,0.2
45090.79167,0.569,0.2
45090.80208,0.335,0
45090.8125,0.168,0.1
45090.82292,0.093,0
45090.83333,0.033,0
45090.84375,0,0
45090.85417,0,0
45090.86458,0,0
45090.875,0,0
45090.88542,0,0
45090.89583,0,0
45090.90625,0,0
45090.91667,0,0
45090.92708,0,0
45090.9375,0,0
45090.94792,0,0
45090.95833,0,0
45090.96875,0,0
45090.97917,0,0
45090.98958,0,0
45091,0,0
45091.01042,0,0
45091.02083,0,0
45091.03125,0,0
45091.04167,0,0
45091.05208,0,0
45091.0625,0,0
45091.07292,0,0
45091.08333,0,0
45091.09375,0,0
45091.10417,0,0
45091.11458,0,0
45091.125,0,0
45091.13542,0,0
45091.14583,0,0
45091.15625,0,0
45091.16667,0,0
45091.17708,0,0
45091.1875,0,0
45091.19792,0.073,0
45091.20833,0.607,0
45091.21875,1.135,0.3
45091.22917,1.63,0.4
45091.23958,2.24,0.6
45091.25,3.377,0.8
45091.26042,4.058,1.1
45091.27083,5.053,1.2
45091.28125,7.167,1.8
45091.29167,9.199,2.4
45091.30208,11.067,2.8
45091.3125,13.141,3.2
45091.32292,15.474,3.9
45091.33333,17.26,4.4
45091.34375,19.356,4.9
45091.35417,21.186,5.3
45091.36458,22.858,5.8
45091.375,24.525,6.2
45091.38542,26.009,6.6
45091.39583,27.343,6.9
45091.40625,28.474,7.2
45091.41667,29.546,7.5
45091.42708,30.48,7.6
45091.4375,31.197,7.9
45091.44792,31.815,8
45091.45833,32.382,8.2
45091.46875,32.661,8.3
45091.47917,33.305,8.4
45091.48958,33.661,8.5
45091.5,33.815,8.5
45091.51042,33.621,8.5
45091.52083,33.564,8.5
45091.53125,33.103,8.4
45091.54167,32.309,8.2
45091.55208,31.313,7.9
45091.5625,31.648,8
45091.57292,30.736,7.8
45091.58333,29.561,7.4
45091.59375,28.633,7.3
45091.60417,27.816,7
45091.61458,23.531,6
45091.625,23.381,5.9
45091.63542,23.619,6
45091.64583,21.841,5.5
45091.65625,20.097,5
45091.66667,18.144,4.6
45091.67708,16.477,4.2
45091.6875,14.412,3.7
45091.69792,12.12,3
45091.70833,10,2.5
45091.71875,7.903,2
45091.72917,5.954,1.5
45091.73958,4.271,1.1
45091.75,2.928,0.8
45091.76042,2.033,0.5
45091.77083,1.273,0.3
45091.78125,0.768,0.2
45091.79167,0.697,0.2
45091.80208,0.431,0.1
45091.8125,0.206,0
45091.82292,0.107,0
45091.83333,0.041,0.1
45091.84375,0,0
45091.85417,0,0
45091.86458,0,0
45091.875,0,0
45091.88542,0,0
45091.89583,0,0
45091.90625,0,0
45091.91667,0,0
45091.92708,0,0
45091.9375,0,0
45091.94792,0,0
45091.95833,0,0
45091.96875,0,0
45091.97917,0,0
45091.98958,0,0
45092,0,0
45092.01042,0,0
45092.02083,0,0
45092.03125,0,0
45092.04167,0,0
45092.05208,0,0
45092.0625,0,0
45092.07292,0,0
45092.08333,0,0
45092.09375,0,0
45092.10417,0,0
45092.11458,0,0
45092.125,0,0
45092.13542,0,0
45092.14583,0,0
45092.15625,0,0
45092.16667,0,0
45092.17708,0,0
45092.1875,0,0
45092.19792,0.079,0
45092.20833,0.587,0
45092.21875,0.976,0.3
45092.22917,1.384,0.3
45092.23958,1.806,0.5
45092.25,2.474,0.6
45092.26042,3.441,0.9
45092.27083,5.054,1.2
45092.28125,6.88,1.8
45092.29167,8.865,2.2
45092.30208,10.84,2.7
45092.3125,12.73,3.3
45092.32292,14.619,3.7
45092.33333,16.461,4.1
45092.34375,18.397,4.6
45092.35417,20.179,5.1
45092.36458,21.722,5.6
45092.375,23.309,5.8
45092.38542,24.635,6.2
45092.39583,26.077,6.6
45092.40625,27.201,6.9
45092.41667,28.139,7.1
45092.42708,29.176,7.4
45092.4375,29.908,7.5
45092.44792,30.491,7.7
45092.45833,31.23,7.9
45092.46875,31.606,8
45092.47917,31.794,8
45092.48958,32.128,8.1
45092.5,32.101,8.1
45092.51042,32.116,8.1
45092.52083,31.533,8
45092.53125,31.207,7.9
45092.54167,30.703,7.7
45092.55208,29.907,7.6
45092.5625,29.433,7.4
45092.57292,28.846,7.3
45092.58333,27.476,6.9
45092.59375,26.744,6.8
45092.60417,25.554,6.4
45092.61458,24.975,6.3
45092.625,23.315,5.9
45092.63542,21.869,5.6
45092.64583,20.3,5.1
45092.65625,18.685,4.7
45092.66667,17.171,4.3
45092.67708,14.905,3.8
45092.6875,12.919,3.3
45092.69792,11.122,2.8
45092.70833,9.23,2.3
45092.71875,7.47,1.9
45092.72917,5.719,1.4
45092.73958,4.208,1.1
45092.75,3.036,0.8
45092.76042,2.203,0.5
45092.77083,1.629,0.4
45092.78125,1.154,0.3
45092.79167,0.755,0.2
45092.80208,0.388,0.1
45092.8125,0.161,0
45092.82292,0.093,0.1
45092.83333,0.032,0
45092.84375,0,0
45092.85417,0,0
45092.86458,0,0
45092.875,0,0
45092.88542,0,0
45092.89583,0,0
45092.90625,0,0
45092.91667,0,0
45092.92708,0,0
45092.9375,0,0
45092.94792,0,0
45092.95833,0,0
45092.96875,0,0
45092.97917,0,0
45092.98958,0,0
45093,0,0
45093.01042,0,0
45093.02083,0,0
45093.03125,0,0
45093.04167,0,0
45093.05208,0,0
45093.0625,0,0
45093.07292,0,0
45093.08333,0,0
45093.09375,0,0
45093.10417,0,0
45093.11458,0,0
45093.125,0,0
45093.13542,0,0
45093.14583,0,0
45093.15625,0,0
45093.16667,0,0
45093.17708,0,0
45093.1875,0,0
45093.19792,0.105,0
45093.20833,0.614,0
45093.21875,1.05,0.3
45093.22917,1.536,0.4
45093.23958,2.013,0.5
45093.25,2.635,0.7
45093.26042,3.555,0.9
45093.27083,4.903,1.2
45093.28125,6.586,1.7
45093.29167,8.448,2.1
45093.30208,10.384,2.6
45093.3125,12.402,3.1
45093.32292,14.358,3.7
45093.33333,16.327,4.1
45093.34375,18.219,4.6
45093.35417,20.09,5.1
45093.36458,21.74,5.5
45093.375,23.501,5.9
45093.38542,24.164,6.1
45093.39583,26.179,6.6
45093.40625,27.229,6.9
45093.41667,28.305,7.1
45093.42708,29.572,7.5
45093.4375,29.227,7.4
45093.44792,30.615,7.8
45093.45833,31.119,7.8
45093.46875,31.051,7.9
45093.47917,31.726,8
45093.48958,32.638,8.2
45093.5,32.195,8.1
45093.51042,32.548,8.3
45093.52083,32.201,8.1
45093.53125,32.149,8.1
45093.54167,30.794,7.8
45093.55208,30.923,7.8
45093.5625,28.331,7.2
45093.57292,27.823,7
45093.58333,26.689,6.7
45093.59375,26.034,6.6
45093.60417,25.263,6.4
45093.61458,22.739,5.7
45093.625,22.12,5.6
45093.63542,21.848,5.5
45093.64583,20.466,5.2
45093.65625,17.088,4.2
45093.66667,16.372,4.1
45093.67708,15.179,3.9
45093.6875,12.999,3.3
45093.69792,10.036,2.5
45093.70833,7.369,1.9
45093.71875,4.957,1.2
45093.72917,4.876,1.2
45093.73958,4.103,1.1
45093.75,2.83,0.7
45093.76042,3.04,0.8
45093.77083,2.901,0.7
45093.78125,1.512,0.4
45093.79167,1.037,0.2
45093.80208,0.665,0.2
45093.8125,0.204,0.1
45093.82292,0.114,0
45093.83333,0.042,0
45093.84375,0,0
45093.85417,0,0
45093.86458,0,0
45093.875,0,0
45093.88542,0,0
45093.89583,0,0
45093.90625,0,0
45093.91667,0,0
45093.92708,0,0
45093.9375,0,0
45093.94792,0,0
45093.95833,0,0
45093.96875,0,0
45093.97917,0,0
45093.98958,0,0
45094,0,0
45094.01042,0,0
45094.02083,0,0
45094.03125,0,0
45094.04167,0,0
45094.05208,0,0
45094.0625,0,0
45094.07292,0,0
45094.08333,0,0
45094.09375,0,0
45094.10417,0,0
45094.11458,0,0
45094.125,0,0
45094.13542,0,0
45094.14583,0,0
45094.15625,0,0
